prev_filename,filename,strType,xmin,ymin,xmax,ymax,labels,width,height,x_center,y_center,x_center_norm,y_center_norm,w_norm,h_norm
DJI_0305.JPG,137.jpg,ong_noi,2470,863,2633,1414,0,163,551,2551,1138,0.6289447731755424,0.4991228070175438,0.0401873767258382,0.2416666666666666
DJI_0284.JPG,117.jpg,ong_noi,3850,1928,3992,2056,0,142,128,3921,1992,0.966715976331361,0.8736842105263158,0.0350098619329388,0.0561403508771929
DJI_0188.JPG,24.jpg,ong_noi,2698,1513,2826,1671,0,128,158,2762,1592,0.6809664694280079,0.6982456140350877,0.0315581854043392,0.069298245614035
DJI_0413.JPG,243.jpg,tru_su,1898,656,2132,860,2,234,204,2015,758,0.4967948717948718,0.3324561403508771,0.0576923076923076,0.0894736842105263
DJI_0377.JPG,207.jpg,khoa_neo,2023,979,2281,1318,1,258,339,2152,1148,0.5305719921104537,0.5035087719298246,0.0636094674556213,0.1486842105263157
DJI_0278.JPG,112.jpg,ong_noi,346,2060,554,2173,0,208,113,450,2116,0.1109467455621301,0.9280701754385964,0.0512820512820512,0.0495614035087719
DJI_0348.JPG,179.jpg,ong_noi,2622,1319,3235,1828,0,613,509,2928,1573,0.7218934911242604,0.6899122807017544,0.1511341222879684,0.2232456140350877
DJI_0263.JPG,97.jpg,ong_noi,3876,2164,4056,2270,0,180,106,3966,2217,0.977810650887574,0.9723684210526315,0.044378698224852,0.0464912280701754
DJI_0291.JPG,124.jpg,ong_noi,1728,1037,1927,1133,0,199,96,1827,1085,0.4504437869822485,0.4758771929824561,0.0490631163708086,0.0421052631578947
DJI_0306.JPG,138.jpg,ong_noi,3632,1742,3723,1982,0,91,240,3677,1862,0.9065581854043392,0.8166666666666667,0.0224358974358974,0.1052631578947368
DJI_0346.JPG,177.jpg,ong_noi,2327,1014,2757,1639,0,430,625,2542,1326,0.6267258382642998,0.5815789473684211,0.1060157790927021,0.2741228070175439
DJI_0404.JPG,234.jpg,tru_su,3170,1454,3497,1796,2,327,342,3333,1625,0.8217455621301775,0.7127192982456141,0.0806213017751479,0.15
DJI_0404.JPG,234.jpg,tru_su,2727,2153,3082,2280,2,355,127,2904,2216,0.7159763313609467,0.9719298245614036,0.0875246548323471,0.0557017543859649
DJI_0218.JPG,54.jpg,ong_noi,1170,1411,1402,1474,0,232,63,1286,1442,0.3170611439842209,0.6324561403508772,0.0571992110453648,0.0276315789473684
DJI_0378.JPG,208.jpg,khoa_neo,2083,985,2179,1181,1,96,196,2131,1083,0.5253944773175543,0.475,0.0236686390532544,0.0859649122807017
DJI_0360.JPG,191.jpg,ong_noi,1386,87,1618,155,0,232,68,1502,121,0.3703155818540434,0.0530701754385964,0.0571992110453648,0.0298245614035087
DJI_0343.JPG,174.jpg,ong_noi,1920,11,2015,146,0,95,135,1967,78,0.4849605522682446,0.0342105263157894,0.023422090729783,0.0592105263157894
DJI_0348.JPG,179.jpg,ong_noi,3753,1216,3871,1332,0,118,116,3812,1274,0.9398422090729784,0.5587719298245614,0.0290927021696252,0.0508771929824561
DJI_0370.JPG,200.jpg,khoa_neo,291,1140,483,1222,1,192,82,387,1181,0.0954142011834319,0.5179824561403509,0.0473372781065088,0.0359649122807017
DJI_0373.JPG,203.jpg,tru_su,2891,1647,3164,2126,2,273,479,3027,1886,0.746301775147929,0.8271929824561404,0.0673076923076923,0.2100877192982456
DJI_0256.JPG,90.jpg,ong_noi,2581,1050,2655,1180,0,74,130,2618,1115,0.6454635108481263,0.4890350877192982,0.0182445759368836,0.0570175438596491
DJI_0365.JPG,195.jpg,tru_su,333,1,839,102,2,506,101,586,51,0.1444773175542406,0.0223684210526315,0.1247534516765286,0.044298245614035
DJI_0294.JPG,127.jpg,ong_noi,2330,1033,2519,1189,0,189,156,2424,1111,0.5976331360946746,0.487280701754386,0.0465976331360946,0.0684210526315789
DJI_0398.JPG,228.jpg,khoa_neo,1807,1226,2187,1396,1,380,170,1997,1311,0.4923570019723866,0.575,0.0936883629191321,0.0745614035087719
DJI_0386.JPG,216.jpg,khoa_neo,2015,1299,2458,1860,1,443,561,2236,1579,0.5512820512820513,0.6925438596491228,0.1092209072978303,0.2460526315789473
DJI_0298.JPG,131.jpg,ong_noi,2902,1270,3013,1431,0,111,161,2957,1350,0.729043392504931,0.5921052631578947,0.0273668639053254,0.0706140350877193
DJI_0313.JPG,145.jpg,ong_noi,2153,1103,2565,1691,0,412,588,2359,1397,0.5816074950690335,0.612719298245614,0.1015779092702169,0.2578947368421053
DJI_0408.JPG,238.jpg,tru_su,15,1289,148,1393,2,133,104,81,1341,0.0199704142011834,0.5881578947368421,0.0327909270216962,0.0456140350877193
DJI_0367.JPG,197.jpg,tru_su,1686,974,1739,1262,2,53,288,1712,1118,0.4220907297830374,0.4903508771929825,0.0130670611439842,0.1263157894736842
DJI_0262.JPG,96.jpg,ong_noi,3172,153,3325,202,0,153,49,3248,177,0.8007889546351085,0.0776315789473684,0.0377218934911242,0.0214912280701754
DJI_0258.JPG,92.jpg,ong_noi,3051,1270,3137,1403,0,86,133,3094,1336,0.7628205128205128,0.5859649122807018,0.0212031558185404,0.0583333333333333
DJI_0257.JPG,91.jpg,ong_noi,2698,1136,2764,1277,0,66,141,2731,1206,0.6733234714003945,0.5289473684210526,0.0162721893491124,0.0618421052631578
DJI_0400.JPG,230.jpg,tru_su,2848,1369,3116,1681,2,268,312,2982,1525,0.735207100591716,0.668859649122807,0.0660749506903353,0.1368421052631579
DJI_0258.JPG,92.jpg,ong_noi,2047,997,2329,1340,0,282,343,2188,1168,0.539447731755424,0.512280701754386,0.0695266272189349,0.150438596491228
DJI_0364.JPG,194.jpg,tru_su,1959,923,2095,1093,2,136,170,2027,1008,0.4997534516765286,0.4421052631578947,0.0335305719921104,0.0745614035087719
DJI_0299.JPG,132.jpg,ong_noi,2910,1152,3031,1321,0,121,169,2970,1236,0.7322485207100592,0.5421052631578948,0.0298323471400394,0.0741228070175438
DJI_0185.JPG,21.jpg,ong_noi,1958,1090,2356,1421,0,398,331,2157,1255,0.5318047337278107,0.5504385964912281,0.0981262327416173,0.1451754385964912
DJI_0192.JPG,28.jpg,ong_noi,2481,576,2831,1058,0,350,482,2656,817,0.6548323471400395,0.3583333333333333,0.0862919132149901,0.2114035087719298
DJI_0375.JPG,205.jpg,khoa_neo,1878,1027,2000,1106,1,122,79,1939,1066,0.4780571992110454,0.4675438596491228,0.0300788954635108,0.0346491228070175
DJI_0406.JPG,236.jpg,khoa_neo,1348,806,2011,1082,1,663,276,1679,944,0.4139546351084812,0.4140350877192982,0.1634615384615384,0.1210526315789473
DJI_0386.JPG,216.jpg,tru_su,879,2007,1306,2280,2,427,273,1092,2143,0.2692307692307692,0.9399122807017544,0.1052761341222879,0.1197368421052631
DJI_0410.JPG,240.jpg,tru_su,2,285,1044,722,2,1042,437,523,503,0.1289447731755424,0.2206140350877193,0.2569033530571992,0.1916666666666666
DJI_0418.JPG,248.jpg,tru_su,15,2107,490,2240,2,475,133,252,2173,0.0621301775147929,0.9530701754385964,0.1171104536489151,0.0583333333333333
DJI_0363.JPG,193.jpg,tru_su,1416,1927,1742,2027,2,326,100,1579,1977,0.3892998027613412,0.8671052631578947,0.0803747534516765,0.043859649122807
DJI_0406.JPG,236.jpg,khoa_neo,873,1180,1752,1509,1,879,329,1312,1344,0.3234714003944773,0.5894736842105263,0.2167159763313609,0.1442982456140351
DJI_0401.JPG,231.jpg,tru_su,2383,694,3369,1211,2,986,517,2876,952,0.7090729783037475,0.4175438596491228,0.2430966469428007,0.2267543859649123
DJI_0322.JPG,153.jpg,ong_noi,1674,1480,2598,1718,0,924,238,2136,1599,0.5266272189349113,0.7013157894736842,0.2278106508875739,0.1043859649122807
DJI_0358.JPG,189.jpg,ong_noi,1772,754,2624,935,0,852,181,2198,844,0.5419132149901381,0.3701754385964912,0.2100591715976331,0.0793859649122807
DJI_0235.JPG,71.jpg,ong_noi,1303,1141,2163,1326,0,860,185,1733,1233,0.4272682445759369,0.5407894736842105,0.2120315581854043,0.0811403508771929
DJI_0396.JPG,226.jpg,khoa_neo,2708,569,2796,663,1,88,94,2752,616,0.6785009861932939,0.2701754385964912,0.0216962524654832,0.0412280701754386
DJI_0366.JPG,196.jpg,khoa_neo,2044,1296,2517,1520,1,473,224,2280,1408,0.5621301775147929,0.6175438596491228,0.1166173570019723,0.0982456140350877
DJI_0415.JPG,245.jpg,tru_su,977,793,1240,939,2,263,146,1108,866,0.2731755424063116,0.3798245614035088,0.0648422090729783,0.0640350877192982
DJI_0410.JPG,240.jpg,tru_su,198,914,482,1102,2,284,188,340,1008,0.0838264299802761,0.4421052631578947,0.0700197238658777,0.0824561403508772
DJI_0396.JPG,226.jpg,tru_su,1331,237,1475,428,2,144,191,1403,332,0.3459072978303747,0.1456140350877193,0.0355029585798816,0.0837719298245614
DJI_0210.JPG,46.jpg,ong_noi,3151,1310,3254,1469,0,103,159,3202,1389,0.789447731755424,0.6092105263157894,0.0253944773175542,0.0697368421052631
DJI_0383.JPG,213.jpg,khoa_neo,1742,898,2142,1490,1,400,592,1942,1194,0.4787968441814595,0.5236842105263158,0.0986193293885601,0.2596491228070175
DJI_0249.JPG,83.jpg,ong_noi,1729,855,1927,1131,0,198,276,1828,993,0.4506903353057199,0.4355263157894737,0.0488165680473372,0.1210526315789473
DJI_0404.JPG,234.jpg,khoa_neo,865,980,1606,1264,1,741,284,1235,1122,0.3044871794871794,0.4921052631578947,0.1826923076923076,0.1245614035087719
DJI_0413.JPG,243.jpg,tru_su,1,821,68,1093,2,67,272,34,957,0.0083826429980276,0.4197368421052631,0.0165187376725838,0.119298245614035
DJI_0391.JPG,221.jpg,khoa_neo,3731,1624,4056,1823,1,325,199,3893,1723,0.9598126232741616,0.7557017543859649,0.0801282051282051,0.0872807017543859
DJI_0364.JPG,194.jpg,tru_su,335,3,837,140,2,502,137,586,71,0.1444773175542406,0.0311403508771929,0.1237672583826429,0.0600877192982456
DJI_0262.JPG,96.jpg,ong_noi,711,1843,926,1923,0,215,80,818,1883,0.2016765285996055,0.8258771929824561,0.053007889546351,0.0350877192982456
DJI_0241.JPG,76.jpg,ong_noi,3474,1047,3654,1101,0,180,54,3564,1074,0.878698224852071,0.4710526315789474,0.044378698224852,0.0236842105263157
DJI_0383.JPG,213.jpg,khoa_neo,2970,614,3217,935,1,247,321,3093,774,0.7625739644970414,0.3394736842105263,0.0608974358974358,0.1407894736842105
DJI_0411.JPG,241.jpg,khoa_neo,2567,2062,2700,2274,1,133,212,2633,2168,0.6491617357001972,0.950877192982456,0.0327909270216962,0.0929824561403508
DJI_0272.JPG,106.jpg,ong_noi,1879,1311,2037,1390,0,158,79,1958,1350,0.482741617357002,0.5921052631578947,0.0389546351084812,0.0346491228070175
DJI_0389.JPG,219.jpg,khoa_neo,3464,1026,3780,1277,1,316,251,3622,1151,0.8929980276134122,0.5048245614035087,0.0779092702169625,0.1100877192982456
DJI_0389.JPG,219.jpg,khoa_neo,1710,1443,2171,1906,1,461,463,1940,1674,0.4783037475345167,0.7342105263157894,0.1136587771203155,0.2030701754385964
DJI_0377.JPG,207.jpg,tru_su,3296,488,3778,796,2,482,308,3537,642,0.8720414201183432,0.281578947368421,0.1188362919132149,0.1350877192982456
DJI_0396.JPG,226.jpg,tru_su,1158,428,1245,694,2,87,266,1201,561,0.2961045364891518,0.2460526315789473,0.0214497041420118,0.1166666666666666
DJI_0377.JPG,207.jpg,khoa_neo,2500,1065,2935,1514,1,435,449,2717,1289,0.6698717948717948,0.5653508771929825,0.1072485207100591,0.1969298245614035
DJI_0166.JPG,2.jpg,ong_noi,3542,1615,3682,1660,0,140,45,3612,1637,0.8905325443786982,0.7179824561403508,0.034516765285996,0.0197368421052631
DJI_0293.JPG,126.jpg,ong_noi,1736,968,2420,1508,0,684,540,2078,1238,0.51232741617357,0.5429824561403509,0.1686390532544378,0.2368421052631578
DJI_0213.JPG,49.jpg,ong_noi,3603,1679,3741,1789,0,138,110,3672,1734,0.9053254437869822,0.7605263157894737,0.0340236686390532,0.0482456140350877
DJI_0363.JPG,193.jpg,tru_su,2043,143,2118,394,2,75,251,2080,268,0.5128205128205128,0.1175438596491228,0.018491124260355,0.1100877192982456
DJI_0220.JPG,56.jpg,ong_noi,1552,935,2615,1339,0,1063,404,2083,1137,0.513560157790927,0.4986842105263158,0.2620808678500986,0.1771929824561403
DJI_0387.JPG,217.jpg,khoa_neo,1898,654,2386,1164,1,488,510,2142,909,0.5281065088757396,0.3986842105263158,0.1203155818540434,0.2236842105263158
DJI_0388.JPG,218.jpg,khoa_neo,3370,892,3646,1149,1,276,257,3508,1020,0.8648915187376726,0.4473684210526316,0.0680473372781065,0.112719298245614
DJI_0217.JPG,53.jpg,ong_noi,1231,1410,1490,1483,0,259,73,1360,1446,0.3353057199211045,0.6342105263157894,0.0638560157790927,0.0320175438596491
DJI_0389.JPG,219.jpg,khoa_neo,1749,761,2307,1238,1,558,477,2028,999,0.5,0.4381578947368421,0.1375739644970414,0.2092105263157894
DJI_0403.JPG,233.jpg,tru_su,2828,1393,3124,1720,2,296,327,2976,1556,0.7337278106508875,0.6824561403508772,0.0729783037475345,0.1434210526315789
DJI_0266.JPG,100.jpg,ong_noi,1928,1385,2477,1478,0,549,93,2202,1431,0.5428994082840237,0.6276315789473684,0.1353550295857988,0.0407894736842105
DJI_0277.JPG,111.jpg,ong_noi,3666,1173,3830,1243,0,164,70,3748,1208,0.9240631163708086,0.5298245614035088,0.0404339250493096,0.0307017543859649
DJI_0231.JPG,67.jpg,ong_noi,1875,1265,2047,1349,0,172,84,1961,1307,0.4834812623274162,0.5732456140350877,0.0424063116370808,0.0368421052631578
DJI_0370.JPG,200.jpg,tru_su,699,1126,1209,1269,2,510,143,954,1197,0.2352071005917159,0.525,0.1257396449704142,0.062719298245614
DJI_0397.JPG,227.jpg,tru_su,2949,377,4056,1031,2,1107,654,3502,704,0.8634122287968442,0.3087719298245614,0.2729289940828402,0.2868421052631579
DJI_0347.JPG,178.jpg,ong_noi,2390,1136,2874,1690,0,484,554,2632,1413,0.6489151873767258,0.6197368421052631,0.1193293885601577,0.2429824561403508
DJI_0364.JPG,194.jpg,tru_su,3419,1250,4056,1769,2,637,519,3737,1509,0.9213510848126232,0.6618421052631579,0.157051282051282,0.2276315789473684
DJI_0395.JPG,225.jpg,tru_su,1397,257,1487,618,2,90,361,1442,437,0.3555226824457593,0.1916666666666666,0.022189349112426,0.1583333333333333
DJI_0203.JPG,39.jpg,ong_noi,1602,1268,2352,1714,0,750,446,1977,1491,0.4874260355029586,0.6539473684210526,0.1849112426035503,0.1956140350877193
DJI_0363.JPG,193.jpg,khoa_neo,1166,1980,1266,2052,1,100,72,1216,2016,0.2998027613412228,0.8842105263157894,0.02465483234714,0.031578947368421
DJI_0179.JPG,15.jpg,ong_noi,2151,1997,2319,2114,0,168,117,2235,2055,0.5510355029585798,0.9013157894736842,0.0414201183431952,0.0513157894736842
DJI_0184.JPG,20.jpg,ong_noi,1887,668,2342,969,0,455,301,2114,818,0.5212031558185405,0.3587719298245614,0.1121794871794871,0.1320175438596491
DJI_0207.JPG,43.jpg,ong_noi,2030,871,2257,1602,0,227,731,2143,1236,0.528353057199211,0.5421052631578948,0.0559664694280078,0.3206140350877193
DJI_0236.JPG,72.jpg,ong_noi,3618,996,3783,1055,0,165,59,3700,1025,0.9122287968441816,0.4495614035087719,0.040680473372781,0.0258771929824561
DJI_0181.JPG,17.jpg,ong_noi,2171,2013,2344,2141,0,173,128,2257,2077,0.5564595660749507,0.9109649122807018,0.0426528599605522,0.0561403508771929
DJI_0288.JPG,121.jpg,ong_noi,1839,1408,2627,1581,0,788,173,2233,1494,0.5505424063116371,0.6552631578947369,0.1942800788954635,0.0758771929824561
DJI_0366.JPG,196.jpg,tru_su,3414,1630,3701,2001,2,287,371,3557,1815,0.8769723865877712,0.7960526315789473,0.0707593688362919,0.162719298245614
DJI_0220.JPG,56.jpg,ong_noi,1430,1327,1639,1410,0,209,83,1534,1368,0.3782051282051282,0.6,0.0515285996055226,0.0364035087719298
DJI_0259.JPG,93.jpg,ong_noi,2460,653,2565,744,0,105,91,2512,698,0.6193293885601578,0.306140350877193,0.025887573964497,0.0399122807017543
DJI_0214.JPG,50.jpg,ong_noi,3793,1202,4032,1273,0,239,71,3912,1237,0.9644970414201184,0.5425438596491228,0.0589250493096647,0.0311403508771929
DJI_0189.JPG,25.jpg,ong_noi,2081,665,2278,1239,0,197,574,2179,952,0.5372287968441815,0.4175438596491228,0.0485700197238658,0.2517543859649123
DJI_0199.JPG,35.jpg,ong_noi,1936,1163,2844,1381,0,908,218,2390,1272,0.5892504930966469,0.5578947368421052,0.2238658777120315,0.0956140350877193
DJI_0229.JPG,65.jpg,ong_noi,2498,1305,2667,1465,0,169,160,2582,1385,0.6365877712031558,0.6074561403508771,0.0416666666666666,0.0701754385964912
DJI_0295.JPG,128.jpg,ong_noi,1951,889,2546,1478,0,595,589,2248,1183,0.5542406311637081,0.518859649122807,0.1466962524654832,0.2583333333333333
DJI_0214.JPG,50.jpg,ong_noi,1891,979,2480,1147,0,589,168,2185,1063,0.5387080867850098,0.4662280701754386,0.1452169625246548,0.0736842105263157
DJI_0368.JPG,198.jpg,tru_su,536,1166,1136,1386,2,600,220,836,1276,0.2061143984220907,0.5596491228070175,0.1479289940828402,0.0964912280701754
DJI_0206.JPG,42.jpg,ong_noi,400,933,463,1116,0,63,183,431,1024,0.1062623274161735,0.4491228070175438,0.0155325443786982,0.0802631578947368
DJI_0390.JPG,220.jpg,khoa_neo,1669,804,2287,1302,1,618,498,1978,1053,0.48767258382643,0.4618421052631579,0.1523668639053254,0.2184210526315789
DJI_0414.JPG,244.jpg,tru_su,393,839,514,1210,2,121,371,453,1024,0.1116863905325443,0.4491228070175438,0.0298323471400394,0.162719298245614
DJI_0307.JPG,139.jpg,ong_noi,3713,1880,3793,2071,0,80,191,3753,1975,0.9252958579881656,0.8662280701754386,0.019723865877712,0.0837719298245614
DJI_0400.JPG,230.jpg,tru_su,2507,1997,2772,2236,2,265,239,2639,2116,0.6506410256410257,0.9280701754385964,0.0653353057199211,0.1048245614035087
DJI_0217.JPG,53.jpg,ong_noi,1887,982,2944,1218,0,1057,236,2415,1100,0.5954142011834319,0.4824561403508772,0.2606015779092702,0.1035087719298245
DJI_0186.JPG,22.jpg,ong_noi,1681,1067,2062,1414,0,381,347,1871,1240,0.4612919132149901,0.543859649122807,0.0939349112426035,0.1521929824561403
DJI_0166.JPG,2.jpg,ong_noi,1496,1216,2132,1335,0,636,119,1814,1275,0.4472386587771203,0.5592105263157895,0.1568047337278106,0.0521929824561403
DJI_0339.JPG,170.jpg,ong_noi,2013,531,2062,681,0,49,150,2037,606,0.5022189349112426,0.2657894736842105,0.0120808678500986,0.0657894736842105
DJI_0387.JPG,217.jpg,khoa_neo,3483,926,3798,1287,1,315,361,3640,1106,0.8974358974358975,0.4850877192982456,0.0776627218934911,0.1583333333333333
DJI_0204.JPG,40.jpg,ong_noi,1591,1078,2295,1499,0,704,421,1943,1288,0.4790433925049309,0.5649122807017544,0.1735700197238658,0.1846491228070175
DJI_0410.JPG,240.jpg,khoa_neo,2655,1532,2742,1656,1,87,124,2698,1594,0.6651873767258383,0.6991228070175438,0.0214497041420118,0.0543859649122807
DJI_0261.JPG,95.jpg,ong_noi,3017,848,3201,957,0,184,109,3109,902,0.7665187376725838,0.3956140350877193,0.0453648915187376,0.0478070175438596
DJI_0377.JPG,207.jpg,khoa_neo,3126,308,3230,397,1,104,89,3178,352,0.7835305719921104,0.1543859649122807,0.0256410256410256,0.0390350877192982
DJI_0337.JPG,168.jpg,ong_noi,2083,1050,2360,1713,0,277,663,2221,1381,0.5475838264299803,0.605701754385965,0.0682938856015779,0.2907894736842105
DJI_0340.JPG,171.jpg,ong_noi,2170,1377,2298,2085,0,128,708,2234,1731,0.5507889546351085,0.7592105263157894,0.0315581854043392,0.3105263157894737
DJI_0363.JPG,193.jpg,tru_su,2435,502,3209,733,2,774,231,2822,617,0.6957593688362919,0.2706140350877193,0.1908284023668639,0.1013157894736842
DJI_0399.JPG,229.jpg,tru_su,2912,1363,3137,1644,2,225,281,3024,1503,0.7455621301775148,0.6592105263157895,0.055473372781065,0.1232456140350877
DJI_0398.JPG,228.jpg,khoa_neo,2603,635,2655,723,1,52,88,2629,679,0.6481755424063116,0.2978070175438596,0.0128205128205128,0.0385964912280701
DJI_0291.JPG,124.jpg,ong_noi,1499,1081,2240,1434,0,741,353,1869,1257,0.4607988165680473,0.5513157894736842,0.1826923076923076,0.1548245614035087
DJI_0329.JPG,160.jpg,ong_noi,1815,902,2507,1260,0,692,358,2161,1081,0.5327909270216963,0.4741228070175438,0.170611439842209,0.1570175438596491
DJI_0390.JPG,220.jpg,khoa_neo,1519,1490,2119,2035,1,600,545,1819,1762,0.4484714003944773,0.7728070175438596,0.1479289940828402,0.2390350877192982
DJI_0378.JPG,208.jpg,khoa_neo,3551,478,3673,579,1,122,101,3612,528,0.8905325443786982,0.231578947368421,0.0300788954635108,0.044298245614035
DJI_0183.JPG,19.jpg,ong_noi,2614,2058,2781,2219,0,167,161,2697,2138,0.6649408284023669,0.937719298245614,0.0411735700197238,0.0706140350877193
DJI_0281.JPG,114.jpg,ong_noi,1416,905,1982,1374,0,566,469,1699,1139,0.4188856015779093,0.4995614035087719,0.1395463510848126,0.2057017543859649
DJI_0292.JPG,125.jpg,ong_noi,1966,1038,2123,1127,0,157,89,2044,1082,0.5039447731755424,0.4745614035087719,0.0387080867850098,0.0390350877192982
DJI_0405.JPG,235.jpg,tru_su,53,603,603,810,2,550,207,328,706,0.0808678500986193,0.3096491228070175,0.1356015779092702,0.0907894736842105
DJI_0398.JPG,228.jpg,tru_su,2997,1335,3235,1618,2,238,283,3116,1476,0.7682445759368837,0.6473684210526316,0.0586785009861932,0.1241228070175438
DJI_0198.JPG,34.jpg,ong_noi,2243,1077,3202,1248,0,959,171,2722,1162,0.6711045364891519,0.5096491228070176,0.2364398422090729,0.075
DJI_0354.JPG,185.jpg,ong_noi,1635,1405,2453,1746,0,818,341,2044,1575,0.5039447731755424,0.6907894736842105,0.2016765285996055,0.1495614035087719
DJI_0286.JPG,119.jpg,ong_noi,1088,1536,1303,1604,0,215,68,1195,1570,0.2946252465483234,0.6885964912280702,0.053007889546351,0.0298245614035087
DJI_0387.JPG,217.jpg,tru_su,2573,2207,2693,2280,2,120,73,2633,2243,0.6491617357001972,0.9837719298245614,0.029585798816568,0.0320175438596491
DJI_0318.JPG,150.jpg,ong_noi,1822,1215,2461,1604,0,639,389,2141,1409,0.5278599605522682,0.6179824561403509,0.1575443786982248,0.1706140350877193
DJI_0364.JPG,194.jpg,tru_su,3530,1783,3800,2013,2,270,230,3665,1898,0.9035996055226824,0.8324561403508772,0.0665680473372781,0.1008771929824561
DJI_0416.JPG,246.jpg,tru_su,782,856,1111,968,2,329,112,946,912,0.2332347140039447,0.4,0.0811143984220907,0.0491228070175438
DJI_0329.JPG,160.jpg,ong_noi,368,1150,556,1259,0,188,109,462,1204,0.1139053254437869,0.5280701754385965,0.0463510848126232,0.0478070175438596
DJI_0281.JPG,114.jpg,ong_noi,2407,610,2531,709,0,124,99,2469,659,0.6087278106508875,0.2890350877192982,0.0305719921104536,0.0434210526315789
DJI_0392.JPG,222.jpg,khoa_neo,2339,1170,3130,1539,1,791,369,2734,1354,0.6740631163708086,0.593859649122807,0.1950197238658777,0.1618421052631579
DJI_0414.JPG,244.jpg,tru_su,2015,435,2440,1531,2,425,1096,2227,983,0.5490631163708086,0.431140350877193,0.1047830374753451,0.4807017543859649
DJI_0367.JPG,197.jpg,khoa_neo,1512,1329,2336,1693,1,824,364,1924,1511,0.4743589743589743,0.662719298245614,0.2031558185404339,0.1596491228070175
DJI_0320.JPG,151.jpg,ong_noi,1834,1319,2615,1645,0,781,326,2224,1482,0.5483234714003945,0.65,0.1925542406311637,0.1429824561403508
DJI_0297.JPG,130.jpg,ong_noi,2666,1150,2787,1293,0,121,143,2726,1221,0.6720907297830375,0.5355263157894737,0.0298323471400394,0.062719298245614
DJI_0397.JPG,227.jpg,tru_su,1842,1733,2479,2141,2,637,408,2160,1937,0.5325443786982249,0.849561403508772,0.157051282051282,0.1789473684210526
DJI_0392.JPG,222.jpg,khoa_neo,1665,1552,2403,2078,1,738,526,2034,1815,0.5014792899408284,0.7960526315789473,0.1819526627218935,0.2307017543859649
DJI_0263.JPG,97.jpg,ong_noi,1902,1276,2473,1465,0,571,189,2187,1370,0.5392011834319527,0.6008771929824561,0.1407790927021696,0.0828947368421052
DJI_0363.JPG,193.jpg,khoa_neo,45,647,516,848,1,471,201,280,747,0.0690335305719921,0.3276315789473684,0.1161242603550295,0.0881578947368421
DJI_0202.JPG,38.jpg,ong_noi,164,1987,339,2103,0,175,116,251,2045,0.0618836291913214,0.8969298245614035,0.043145956607495,0.0508771929824561
DJI_0306.JPG,138.jpg,ong_noi,2503,898,2659,1478,0,156,580,2581,1188,0.6363412228796844,0.5210526315789473,0.0384615384615384,0.2543859649122807
DJI_0349.JPG,180.jpg,ong_noi,394,1755,595,1892,0,201,137,494,1823,0.1217948717948717,0.7995614035087719,0.0495562130177514,0.0600877192982456
DJI_0412.JPG,242.jpg,tru_su,2481,856,2747,1648,2,266,792,2614,1252,0.6444773175542406,0.5491228070175439,0.0655818540433925,0.3473684210526316
DJI_0275.JPG,109.jpg,ong_noi,1586,1158,2204,1388,0,618,230,1895,1273,0.4672090729783038,0.5583333333333333,0.1523668639053254,0.1008771929824561
